"Selected currency code (%s) is not compatible with PayEx","Selected currency code (%s) is not compatible with PayEx","Vald valutakod (% s) är inte kompatibel med PayEx", "vald valuta kod (% s) är inte kompatibel med PayEx"
"Can't load last transaction.","Kan inte ladda sista transaktionen."
"Can't capture captured order.","Kan inte fånga redan fångad order."
"Unable to execute cancel.","Gick inte att avbryta."
"This payment has not yet captured.","Denna betalning har ännu inte fångats."
"Discount',"Rabatt"
"Shipping","Frakt"
"Payment fee","Betalningsavgift"
"Failed to complete action: Bad Session Data","Misslyckades med att genomföra åtgärden: Bad Session Data"
"Unknown error","Okänt fel"
"English","English"
"Swedish","Svenska"
"Norway","Norge"
"Danish","Danska"
"Spanish","Spanska"
"German","Tyska"
"Finnish","Finska"
"French","Franska"
"Polish","Polska"
"Czech","Tjeckien"
"Hungarian","Ungerska"
"Paper by mail","Papper via post"
"PDF by e-mail","PDF via e-post"
"Authorize","Authorize"
"Sale","Sale"
"Detected an abnormal payment process. Order is canceled.","Upptäckte en onormal betalningsprocess. Ordern avbryts."
"PayEx Payment Method","PayEx Betalningsmetod"
"Masked Number","Maskerade Number"
"Bank Hash","Bank Hash"
"Bank Reference","Bankreferens"
"Authenticated Status","Autentiserad Status"
"Authenticated With","Autentiserad med"
"PayEx Transaction Number","PayEx Transaktions Nummer"
"Transaction Error Code","Transaktionens felkod"
"Transaction Error Description","Transaktionens felbeskrivning"
"Transaction ThirdParty Error","Transaktionen misslykades pga tredje part"
"Select Invoice Type:","Välj Faktura Typ:"
"Private","Privat"
"Corporate","Företag"
"Social Security Number","Personnummer"
"First name","Förnamn"
"Last name","Efternamn"
"Organization Number","Organisationsnummer"
"Invoice","Faktura"
"Order has been paid","Order har betalats"
"Social Security Number","Personnummer"