"<span class=""cart-empty"">Your cart is empty</span>","<span class=""cart-empty"">Din varukorg Ã¤r tom</span>"
"<span class=""cart-qty"">%s</span> <span class=""cart-total"">%s</span> <span class=""cart-shipping"">incl. shipping</span>","<span class=""cart-qty"">%s</span> <span class=""cart-total"">%s</span> <span class=""cart-shipping"">inkl. frakt</span>"
"Checkout","Kassa"
"Grand total","Att betala"
"Product","Produkt"
"Qty","Antal"
"Remove","Ta bort"
"Shipping <em>(%s kg)</em>","Frakt <em>(%s kg)</em>"
"Shipping","Frakt"
"Subtotal","Delsumma"
"Tax","Moms"
"Total","Totalt"
